,tweet_id,sentiment,author,content
26000,1695252151,surprise,deemeter,@azkikah the idiom?? doesn't ring a bell eh? hahaha. y'are really thinking of food?! nope. actually in the bathroom. teehee
15138,1964743937,surprise,Protegez_Moi,@Wossy What the hell Ross?! Where is Hugh Laurie! He was supposed to be on tonights show
31861,1752088953,surprise,JenAlaniz,@RetroRewind Yay for Block Party!  You're the BOMB! Blockheads &lt;3 Dave!   Thanks for supporting NKOTB!
8697,1962261505,surprise,BlueEyedGirl18,just watching hollyoaks omg
39565,1753838344,surprise,Elanatra9,@PsychicRadio Thabks! This made me feel very special!
28739,1750964318,surprise,sugarbaking,@MissVerna http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they're fantastic!
20029,1693957516,surprise,yurcom,Just getting an additional free day
20013,1693956829,surprise,deadstockric,"Tweet whore ? I am up to 10,000 tweets"
38562,1753678984,surprise,courts_16,hmmm i neeeddd foooddd  nd is looking forward 2 playing with the puppy 2 day nd seeing lewishhh
16774,1965443020,surprise,DrNautilus,I was just asked by a suit where i was heading to. I didn't think i looked that much like a whore
36892,1753398441,surprise,angesbiz,Happy Mums Day This is Nelly's shout out   http://skitch.com/t/tac
31532,1751986115,surprise,molliealley,he's pretty cute.
16522,1965378068,surprise,torisgreat,Dammit i just locked the keys in the car! had to call mama whos in laughlin to call AAA for me
39030,1753757414,surprise,jessicamcgrath,Off to go B&amp;Q for new outdoor furniture
10193,1962844591,surprise,heidithepandaa,Why is it so dark outside?
24065,1694748146,surprise,Denzillaa,"@Booooooom I love how Alex Pardee colours his picturs, so differnt"
23864,1694707163,surprise,toriajane,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The Fuck ??"
17638,1965728282,surprise,MyFearOfFalling,"@xFrankieMonster haha. lucky, I havent seen it yet  It fucking sucks ."
30943,1751784343,surprise,ShawnnaLynne,ROFL - me too.
36836,1753382304,surprise,ArchNiaLeitl,"@MelanieFinance thanks, I found it already"
34721,1752941975,surprise,mj282,@carolina90 hahahaha omg you win the internetz today!  &quot;Why are you trying to turn me into Zac Efron?&quot; hahaha
25635,1695163224,surprise,LaineyHannah,@BELLION1988 thought u said twitter was crap bellion?
23801,1694688006,surprise,aussiecynic,@Sir_Almo shocking isnt it.. hmm... we will stop it..
5219,1960673469,surprise,doombox,@mynameisgay You are so lucky you get to travel.
18864,1966095998,surprise,FenterZ,@heartsnsparkles she is that's why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me
5875,1961081422,surprise,YarielaNolasco,Oh MAN !! I was going to connect my old school Nintendo to play mario games. And is not in the bag I gotta search for it.
7972,1961967059,surprise,Soph4Soph,@that_kat why not??  xxx
13191,1963944599,surprise,Kidvicious182,"But now talking about today, Oh my GODNESS! Problems, problems, problems. about love, money, math, parents.....that's enough, isn't it?"
1877,1957420885,surprise,RussellBfan90,@BrandyWandLover Oh I see who u mean now-tht heltershelter person lol. yer looks scary
31021,1751818440,surprise,merderfan89,"@MerDerNeverOver just sent you the FC link, Courtney!"
27259,1695728231,surprise,Shripriya,"@prempanicker Ah, I thought management fiat was your own fiat  Oh well... And... Shripriya (or Shri if one must shorten it)."
13134,1963904527,surprise,carino1986,"@abcdude  Darn, I thought you meant White Sox."
16517,1965374626,surprise,coffeeatteatime,I got overexcited about pizza and burned my mouth.
592,1957104795,surprise,viherrera,I cant use my blackberry today. This sucks.
37969,1753582576,surprise,fishdirt,"@LMangueArt Yeah, Sabrina..though I keep thinking it's something else.  Cary Grant ain't too shabby either. Bringing up Baby"
13040,1963859297,surprise,Teressa_C,@DEAP215 were you roaming?? Same thing happen to me  so I switched to AT&amp;T.
5425,1960817866,surprise,PlayRadioPlay,My mom just texted me and told me that Rodney was chasing fireflies in their backyard. Awwwww I'm miss him    http://twitpic.com/66pn1
19426,1966261449,surprise,romanstwelveone,@path189 why weren't we invited?
22956,1694530714,surprise,babysitterdirec,Great new directory on Babysitterdirectory coming soon!  And its a directory with a twist.  All will be revealed next week!
24454,1694836342,surprise,georgiec94,@niveauxbandit heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok
34489,1752874079,surprise,DonniesGirl69,@JoesGaGirl Here I'm staying up with you and you're not talking to me.   hehe
14139,1964371482,surprise,ohsnapitsalyssa,WOW. My teacher just called me a skunk cuz of my hair
7057,1961532216,surprise,linzi83,thinks revising in the garden from 8 this morning without sunscreen isnt the best idea ive had  oucccccccch
29346,1751177740,surprise,lindsay_power,At TGC concert  good to see old friends and remember the old times!
16393,1965326794,surprise,skhensley,@PassionMD I could see your quote but not vote for it??
20365,1694033006,surprise,jobeaz,Oops that would be #edaust09
25588,1695137207,surprise,wx1901,That mango shake made ALL the difference.  - http://tweet.sg
15034,1964713679,surprise,anthunguyen09,so tired!
32234,1752226449,surprise,WhitRo6060,@mahhsaayyy imagine i would say&quot;bitch!&quot; lol if i were ma d! haha but im not cuz ur cool
28040,1696042844,surprise,didangalvarez,@hyperren Good Luck with your interview!
34819,1752963801,surprise,devinashton,touchin the starss
20187,1693995838,surprise,SublimeFire,@RaeRae440 It's surprising how much Billy Idol turns up in tweets. I monitor constantly - not that I'm obsessed or anything!  #BillyIdol
8218,1962069480,surprise,wiscorican,"Awww NOOO, not my Venus        Will redemption come in doubles?"
16836,1965461093,surprise,DebiShirlene,Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.
2650,1957594049,surprise,rainonmyparade,i thought it was already winter. turns out winter has even started
39863,1753886824,surprise,freshypanda,@MissxMarisa Then I guess that makes me Dot?
11561,1963277597,surprise,ksmfan,"just got back from the ER... i cut myself while trying to cook a nice lunch  3 stiches on my right index finger, talk about ouchie"
30161,1751501218,surprise,astroxzombie,@TasteMyInk most likelyy. Just need to save the money and practice my ass off.
32177,1752194633,surprise,sacredxheart,Ready for tomorrow. My mommy will get her gift for Mother's Day. Hope she LOVES it!
9505,1962599855,surprise,ElendaK,is wondering what I did to get on the &quot;do not respond&quot; list
14956,1964691104,surprise,LucyMcFly,"for about 3-4 weeks now i got 3 different pairs of strighters thinking they wasn't working, just realised it was on the lowest setting"
20902,1694127721,surprise,aprilodessa,I'm writing from my BlackBerry now.
20187,1693995838,surprise,SublimeFire,@RaeRae440 It's surprising how much Billy Idol turns up in tweets. I monitor constantly - not that I'm obsessed or anything!  #BillyIdol
29251,1751142788,surprise,LovableKeKe,"@DawnRichard  Thanks Sissy!!!!!!! Be sure to check ur Myspace tonight, It's gonna be Something! Luv Ya!!!!"
29710,1751323735,surprise,jeninaa,is noow calmmm  eating polvoron .. yuumm
447,1957074101,surprise,Ms_MaryJane,omg i didnt tweet all that much today.... *sadness*
14059,1964325574,surprise,travelin_gypsy,"@daisydelfina my location thing? Through ubertwitter...it has an option to include locations! Jon uses uber, but he has it off  lol"
36663,1753348995,surprise,kricket_rc234,"@alyssa905 Ooh, there you are, haha. Thanks, posted it!"
20029,1693957516,surprise,yurcom,Just getting an additional free day
30373,1751573159,surprise,cmmanes,playing board games!!!
10006,1962782594,surprise,mholger,"@irishgirl Right; however, you neglect to mention that younger women are &quot;gold diggers&quot; or &quot;trophies.&quot; Isn't patriarchy grand?"
2980,1957669715,surprise,GeoAtreides,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ..."
5020,1960589516,surprise,andienbelle,sooo cloooseee
20001,1693956189,surprise,pinkpebs,please ignore cheesey music
39217,1753787776,surprise,thirkill,@hihat7 Go to main settings page for iPhone and scroll down - you will see it
10346,1962881732,surprise,igorlet,"@a_nobel ???, ???, ???, ????? ???? -- ??????"
23367,1694606773,surprise,hokeypokeyindia,"@ankitbathija Thanks mate, just came on board here at Twitter ...  .. tweet up sounds great.."
38958,1753743497,surprise,OdoriFolle,Just got home  interesting night
3082,1957696425,surprise,NChill,still can't believe all of the gig posters in the Little Civic have been taken down!?
15888,1965016582,surprise,TwiStedCoVerGrl,@retrorewind OMG at that Almost in our 40's comment!!  Same Bday as Joe here...But I turn 40...OMG....lol
6693,1961416950,surprise,kreativlink,@lovessunflowers Oh no! Dead muffins ... how sad
30928,1751783530,surprise,pbandjcreations,Listening to Metal Shop at Mooneys!! All is good
39942,1753903593,surprise,marisa_mm,@Rove1974 anychance you can get matthew to give a shout out to my mum Sarah for mothers day! we saw &quot;Ghosts from girlfriends past today&quot;
30297,1751538066,surprise,wookiejedi,@TeeMonster The Case of the Gigolo's Picolo?
3831,1958132657,surprise,riandawson,Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu
18864,1966095998,surprise,FenterZ,@heartsnsparkles she is that's why she never speaks to me in college i think  .....i might just stick to unzela...if hashim dosnt shoot me
1521,1957328299,surprise,stuherbert,looks like my ION-based mini-itx board won't ship until mid-June now at the earliest
8824,1962319426,surprise,TheStarr,got caught in the rain outside. now im cold bbbbrrrrrrrrr
25262,1695053825,surprise,danii_phantom,god assignments are stressful ! but its finished now lol and im off to bedd
1838,1957410345,surprise,kellygirl27,"@Emsy Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
4853,1960535192,surprise,suzysquirrel,back to my office.  the fire alarm went off due to someone burnt food in microwave
31930,1752123489,surprise,sarasmile13,headed into venue.  bbl
11996,1963416224,surprise,maribelm,@laurarenee411 I'm so sorry!  I saw it too and it shocked me to the core.
5761,1961042675,surprise,Adman500,now there's a fly in my room
1547,1957335510,surprise,duncan_tweet,Headache from last night has morphed in to a hangover  and now it's time to drive down the motorway... to Wolverhampton (WHY OH WHY?!)
2426,1957541294,surprise,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
22798,1694494032,surprise,cel_xox,"@DHughesy no your not  they are very cute, how you going being a daddy?"
4285,1960310907,surprise,ergo14,why did last.fm wanted money from me to listen to my radios
3345,1957759748,surprise,sweetkisses277,Omigoodness I feel like a popsicle
20494,1694052927,surprise,elove77,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite
9020,1962396607,surprise,Rockaholica,so....i'm guessing no BGN?
38170,1753615660,surprise,TyCody,@shezDOPEx3 Hey u  Whatchu up too? Isn't it past your bed time?
33738,1752698237,surprise,xohtina,"my hundreth update  HAPPY MOTHERS DAY. i love you mum! even with all the fuss and fighting, you're still the one and only."
23230,1694585974,surprise,emmaketurah,JD and Turk make me laugh  #scrubs
22792,1694493826,surprise,Lizzi_85,"@dizzycoolbabe  Im good ta. bit tired cos i've been wking all wkend but other than that, all good  How's you?"
21535,1694255988,surprise,0xRaex0,Trying to save money for an iPod touch!
2058,1957462278,surprise,Fayanora,@paper_hand Oops! I completely forgot!
31275,1751887107,surprise,lizzg29,So glad I'm finally done with finals!
21109,1694166177,surprise,yaili,I'm still here! I just changed my avatar
19711,1966332783,surprise,Alex_FAITH,@toywatch I didnt win  but I will continue to try keep giving away those fabulous watches cant wait to win1
35742,1753175811,surprise,Soultwin,"And they are so censoring over at nin.com, nobody can really speculate about these things are disagree with anything"
6956,1961496614,surprise,ClaireJeepChick,"@BiGVixXen Like double posting on twitter?  ;)  lol.  Not me, I don't take anything."
29549,1751251963,surprise,SeanyBoii,Going to sunnybank
34990,1753007267,surprise,Chantresewright,@FinIsKing thanx 4 thee follow
2426,1957541294,surprise,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
29573,1751286136,surprise,elleeeeee,mothers day...love you madre   chels tonight. cant wait for her to see her present!
7211,1961570593,surprise,DezieLove,There is a sadness in the air at school  but I got two awards!!
37160,1753435401,surprise,michellica88,@mschiefmaker Thanks madam.. you're lucky coz you had a wonderful dog.. and sooo cute...
34613,1752918270,surprise,SteveKardynal,Eminem's new song &quot;Beautiful&quot; is amazing!. Listen to the MAGIC right NOW!!  http://www.myspace.com/steve005
606,1957107658,surprise,evangelinanana,"if bill compton has wii, why can't he have twitter?"
26286,1695344220,surprise,caroleann0215,I couldn't have planned a better surprise party for my hubby
34064,1752774150,surprise,aleeeex,@felicityrose why would they take a photo with stuffed animals?! that's pretty funny
5178,1960663837,surprise,NadiaWest,@dahveed76 Um your latest tweet sounds like something bad has gone down.
9095,1962415555,surprise,Emmy_S,wow i just slept till 2pm..again... good job me
8778,1962302611,surprise,momoferrari88,http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...
9210,1962458885,surprise,mandydoucet,"Not enough pizza ordered, so I didn't get any. And it was Pizza Delight too!"
33305,1752564785,surprise,chrisandcaleb,@DanielJeffreys we won't be home till like next month
28829,1750998526,surprise,MajorStone,@Jeremy_LaMont yr very young looking dude
39954,1753903927,surprise,yandrasap,today was interesting...
2756,1957619821,surprise,MsHoly,Arghhh...my korean dvd can't see..I need to laugh..
31577,1751988104,surprise,tinaxtantrum,"moshing to fall out boy, and confetti bears are falling from the sky"
39066,1753758597,surprise,kckennett,Happy Mother's Day to all the American mamas!
31988,1752125701,surprise,deenahagen,"@hollymccaig OH yea, it's a can't miss w/ Justin Timberlake  I have not had the pleasure of removing a tick from Dakota yet.. Not fun!"
27822,1695924879,surprise,nisaho,"@raihanamcfly LOL! salivary gland?? frm those little flies?? no way!  alison=drama queen  oh no, ur brain hurts? a new brain is growing!"
34990,1753007267,surprise,Chantresewright,@FinIsKing thanx 4 thee follow
37042,1753417555,surprise,tehlinkisstrong,"I am in a middle of a industrial estate in pirate ffancy dress,ready to do a 7 mile walk"
13815,1964214177,surprise,Vikkipedia,@leahchu  that's the worst dream ever. weird to think all of those thoughts are in your subconscious.
1381,1957290577,surprise,xZOSEPH,"NOOOOO! serena and darrian don't remember each other, and i've been waiting all day to see them confess their love"
3171,1957719408,surprise,melpig,ucler!!! I got 2 big ones in my mouth
32112,1752192181,surprise,EricaLeigh777,"@pursebuzz They do! Lilash I'm guessing, right?  Oh and what camera are you using? That is insane quality!"
27760,1695922204,surprise,sucsexec,"@milkhub Thats smack in the middle of exams, I'll mention it to some of the guys though"
7150,1961553250,surprise,DissidentFury,Akh! I woke up and missed so much of Sayed Hassan's speech
2510,1957561232,surprise,micooper1,yea dude... 5'8&quot;! really!?
22980,1694531681,surprise,SamuelHorler,One year with Emily. WOW!  (L)
4381,1960340051,surprise,heatherirving,"really cant be bothered going to work tonigh, its too nice to be stuck inside"
29014,1751069227,surprise,moldol14,home in carlsbad with the whole family for mother's day!
21285,1694203446,surprise,Dutchrudder,"@brookehaskins 07 !!! It's bloody quick,, even my gran could drift it   http://twitpic.com/4ja93"
25370,1695081776,surprise,AnyColorBlack,"@Hyperopia afternoon! u've got a new pic, nice specs"
16492,1965368852,surprise,brook14,i am soo fucking sick of wades mood swings... uhh i hate him.. he's an asshole!! ahhhh
13815,1964214177,surprise,Vikkipedia,@leahchu  that's the worst dream ever. weird to think all of those thoughts are in your subconscious.
12503,1963589187,surprise,shanhansen,"Whenever, whever, sarah's in dc all summer  and sure!"
16180,1965265589,surprise,sickophantikmnd,@TheMrsH I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss
26579,1695444264,surprise,achrome,@MikeThomson71 meetings are overrated.
12880,1963750425,surprise,xxnicky,"that little girl on BGT  omggg, how can people not feel sorry for her?"
5911,1961091640,surprise,flossiebella,@captaincarrott  you're mean to me. You're gonna have to have pizza tonight or it will go off.
14789,1964644234,surprise,JasonDeehr,My boss called me anerexic
7067,1961534432,surprise,CohoCat,No more Mtn. Dew in mini-fridge.
1034,1957199401,surprise,Jazzy813,Where is my bestie when i need him @iAmcertiPHIed
26931,1695582575,surprise,brigi_boo,"http://www.myspace.com/dica_grl Just got a crush on this song! Disco's Out! Murder's In! ruleaz?, zic!  www.myspace.com/discosoutmurdersin"
24819,1694930037,surprise,DieKleene,Offline.... Have to give private lesson now and eran some money
13191,1963944599,surprise,Kidvicious182,"But now talking about today, Oh my GODNESS! Problems, problems, problems. about love, money, math, parents.....that's enough, isn't it?"
28479,1696217833,surprise,sage_in_spain,"@Sobk13 I love to eat chicken, would I be a cannibal chicken?"
28045,1696043152,surprise,bekytt,@espowari really? awesome! we love it...and I work at buckhead church too. I love it all around.
5171,1960660690,surprise,runnerbird,"@pangwingyin OHMIGOD, I would have loved that. Alas, there was just lots of gun play. No dancing"
3704,1958107692,surprise,daniellefred,Omg its so gross out. no  relays tonight!
36015,1753219277,surprise,a_web_designer,@poptrashmusic How's your dog?
11367,1963194770,surprise,edlago,meeting just in time that iï¿½m trying to win something @SEGA prize's friday!
37849,1753552080,surprise,Nickobear,"@djbrandigarcia we got Watts, Chingo Bling, The Chile.. can't do this thang without BGeezy, we need u on the show!   http://bit.ly/12R3c3"
39073,1753758780,surprise,guittaraxx,@__Parasite__ haha im always turned off by coontails...so it kinda kills me XD i like the spikes though
27880,1695962874,surprise,firsttiger,@tristanx We want pictures as proof though
11519,1963266640,surprise,nieek,"Omg I just woke up after only sleeping for 3hrs, and my arm is just aching... It hurts so bad"
9181,1962453670,surprise,cirian75,"@xiannic, awe, me in work, no BBQ for moi this weekend"
22280,1694400081,surprise,jollyjinx,Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock
39633,1753853027,surprise,iSantishow,omg! i didnt even know my friend knew @ijustine !!! lol its a small world
25191,1695028306,surprise,echodio,@plc sorry  you wouldn't believe how much feedback we got on that menu bar icon.  the next version will be a lot more subtle
37932,1753568654,surprise,Siimoneee1,@PerezHilton it looks like you have a lot of fun with lady gaga
32445,1752290468,surprise,pagankinktress,"@AlFerretti Uh, yeah.  Totally.  But then again, I am in real life too, sooooo...."
33889,1752725645,surprise,twokidsonelove,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen
6883,1961479263,surprise,chrissyhammond,@lpostlethwaite no I wish. Just a van that comes round. We missed him
13290,1963986936,surprise,iameyebee,Screen On The Green started yesterday!!!ahhh! i missed it!
3033,1957681147,surprise,adrialarasati,geez why do u have to be SO obvious?
5329,1960756433,surprise,Luphinus,Up early. Knee throbbing. Maker Faire 99% out now. Possibly Califur too. Same torn ligament as before I think. No insurance tho.
39335,1753804388,surprise,Rebekah_McFly,@DebbieFletcher If you come to a gig in Dublin you can be my dancing partner.  whatcha think? Hehe xxx
28710,1750962900,surprise,MatchDotCom,"@NewShoreline Ouch, give me a heads up so I'll know when to duck"
6197,1961179157,surprise,abbyavaryxo,@bonnieguthrie why?!!?
19472,1966269991,surprise,meoof,@MuddyTheFox aww  but typing from beyond the grave...impressive
9507,1962599982,surprise,serious_skeptic,@cloudforest OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and
35777,1753177279,surprise,alirich79,@Dnldub Hey! I am back.  Been listening to retrorewind.  How you do always know everything.
22270,1694399755,surprise,WkdSelina,"@Oreosandcheese yvw hun  ... I agree boy touts!! Freakin hate them with a vengeance! Good luck in sellin,sure someone will def snap up!!"
36576,1753331311,surprise,philipwang,@trixchasin suh-weet! perfect timing.
5885,1961083785,surprise,samosamancer,"Argh, I can't avoid spelling bee spoilers anywhere! Now I know the winning speller and word before having actually watched the bee."
27261,1695728259,surprise,JohnWeston,My #musicmonday offering: http://tinyurl.com/dg9ad5 Tony Christie feat. All Seeing I - Walk Like a Panther
34791,1752962533,surprise,mzmeshad,@darealTinaT Hey Love!!!
16790,1965448093,surprise,kristaforby17,nothing.. just looking for me a car. im haven no luck at all!
35511,1753117585,surprise,misstetiana,@gulersem Kazim Kazim  i didn't know that name )))
31860,1752088876,surprise,havmax,I woulda never believed that five years later I'd be a female engineer myself making tracks
2222,1957497862,surprise,mimiedejesus,oh men..not in the mood  I'll go home tomorrow..wanna be w/ my family..its my birthday
2058,1957462278,surprise,Fayanora,@paper_hand Oops! I completely forgot!
11303,1963173221,surprise,Lindsss3,@APWright well kris is making me a sick panda
3015,1957677153,surprise,Bashair_E,"getting dressed to go to Granny's,another day of now twitting"
28131,1696085701,surprise,shelleykuipers,"Ahhh, 7 am meetings  thanks Reimer!"
19702,1966328860,surprise,_anea,@Cadistra   when do you find out?
39984,1753905113,surprise,kanjigirl,@iscreamshinki Oh that's why.
8771,1962301674,surprise,linzyw,"I want to go outside and play in the sunshine, but I have to sit in front of a computer all day   At least I can have lunch on the patio!"
30382,1751573673,surprise,metzo86,"@amandabynes will u give ur mother anything special? I'll make a cake and make sure mine gets a stressfree day =p cheesy, but it works"
31727,1752051849,surprise,Slave2theGroove,"@KatDerby Haha ya, my friend and I are totally having a kick off party for the occasion!!"
19875,1966410624,surprise,discohospital,@bewarethegeek i just found out one of my fav high school professors died this week. he wasn't even supposed to retire yet
11884,1963385024,surprise,TayCase,where is everyoneeeeeeeeee ?
20716,1694091171,surprise,Otterface,"At work surprisingly happy all things considered, ahhhh loveliness"
21642,1694274257,surprise,musicchild0,Making a birthday song to a special person!!
13391,1964016481,surprise,MissKitty1923,@RedCrossPDX No blood drives in my area.  I'll keep looking.
34625,1752918644,surprise,pineconezz,@alyxandracouch what was itt!?
7813,1961897913,surprise,leenrox,"omg, my right hear us blocked and it's so annoying. what i i wake up deaf?"
15767,1964978414,surprise,BigJacks,@Janelliebeans I don't even remember what's on there!!!
5231,1960702141,surprise,danabrit,Sometimes I wish I had my own Prototype mentor.
37385,1753481876,surprise,smaaz,Join the biggest and bestest group on facebook  http://bit.ly/cDrbt
29851,1751361471,surprise,NinjaAngie,"http://twitpic.com/4w67l - Im hard core, you just dont know it."
29596,1751287367,surprise,gryphusnick,@laexis and the habitat is twitter-active. Neat
19754,1966345332,surprise,CforrClemmensen,@TheNewBradie is that teh part where hes liek feeling the girl. i feel sooo soooory for her
3144,1957712225,surprise,kaboooom,@xC_A_Tx lol i havent watched it yet..  congrats!
3144,1957712225,surprise,kaboooom,@xC_A_Tx lol i havent watched it yet..  congrats!
26290,1695344340,surprise,TeeMonster,@Bronzethumb Thank you.
37033,1753417043,surprise,valzore,"Pizza arrived but driver didn't have change for a $50, guess thats why they deliver Pizza, too stupid to give change. Still got Pizza"
11630,1963302866,surprise,wchrisburcham,Looks like the #GM Bankruptcy is going to happen. This loss will help offset the gains that I had earlier in the year tax wise. Oh well
25126,1695003990,surprise,BennyCraib,@lauraaaaah A group of people naked  woooh
33622,1752671494,surprise,JadeLam,@purple_cath a couple of years  I knew you had one but I couldn't find you for awhile..here you are!
29573,1751286136,surprise,elleeeeee,mothers day...love you madre   chels tonight. cant wait for her to see her present!
31952,1752124327,surprise,sandrahanchard,@edwardharran agree completely. it's all about attitude &amp; chutzpah
16618,1965403225,surprise,RockLobster09,had to throw out lotion at the air port terminal
37456,1753485156,surprise,JesssEdwards,"&quot;somebody calls you, and you answer quite slowly, a girl with kaleidoscope eyes&quot;     yeah, im normal."
21556,1694256800,surprise,SmilinNursAnnie,@whodeani Some place where you have to be all boring? UGGGGGG
2443,1957545936,surprise,MashAnnable,@Phoebo oh poor you  atleast get paid for staying back or?
606,1957107658,surprise,evangelinanana,"if bill compton has wii, why can't he have twitter?"
22689,1694475143,surprise,oceb,"@mayoberry mmm, athletic!!"
23420,1694625119,surprise,kezzibugx3,"@kate38381849 haha, yeah i meant mall! -winks back-"
26454,1695410274,surprise,cakelulu,@janine_j9  look at you!!! Chatting with the stars!!! WTG
25675,1695164705,surprise,djdeliver,@AngieGriffin Yes..Come through... Tell a friend to tell a friend to tell a friend
17490,1965675658,surprise,mrhankmanthe3rd,"Got fully denied tonight  sleep time now, lnd in morn!"
10612,1962954956,surprise,AllieB29,The bunuelos were a huge hit but i had to skip shopping afterwards.  let's see what kind of trouble i can get into here...
35151,1753031962,surprise,tannwick,"Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2"
1387,1957291614,surprise,purplepleather,"@destinyeyes i'm sorry! lol i have never had, like, actual time to spend there unfortunately. everything's always been INSANE when i go"
7435,1961693845,surprise,jcaf40,@brandyinboise How did you swing those? We didn't get that close.
868,1957162894,surprise,ramsey33,No churchill downs for me tomorrow
13951,1964252031,surprise,FlyrTini,Almost time to say Good Bye to my twimulations. I'll miss my tweeps
37850,1753552089,surprise,terrywfchong85,@kyan_onefm on air celebrating? ur mum is there? Not working la. Starbucks alone. My mum is in hometown. So had a delay till next week
5996,1961112834,surprise,geefunk,Took the cutest pics of Andy yesterday. But I don't have them.  Used my bro's fancy DSLR &amp; didn't have time to upload them. I want my own!
20914,1694128211,surprise,odd_one_in,@crustydolphin Journey!? Wow... u just became cooler.  hehe... (is that possible!?)
12242,1963507999,surprise,lkmeister,They gave me a regular coke instead of diet. Really??
17423,1965655829,surprise,Pammyla,@LightAesthetic  what about sauce? Huh? I'm going to california tomorrow morning
34137,1752797063,surprise,mesmericmay,@mscofino wow that is a great list... Now i need to shop
23895,1694708291,surprise,zeljkofilipin,Watir in ???????  http://ru.wikipedia.org/wiki/WATIR
23587,1694647382,surprise,Angelicapod,Excited! Double Bio today.   I don't have a straightener and my hair looks horrendous at the moment. Wtf am I supposed to do?
3073,1957693735,surprise,Mr_Teez,@LivLaughLove7 u didn't hit me up
6684,1961415441,surprise,AlfieJG,@LenaAlli i dont even know now lenaaa  when you going clothes show?
3704,1958107692,surprise,daniellefred,Omg its so gross out. no  relays tonight!
21133,1694181786,surprise,PeterSene,woken up by a bacon and egg sandwich in bed - man I have good housemates
6201,1961179707,surprise,brokencrystal,"@gipsy_dreamer Wow, you still haven't gotten them?"
8667,1962253242,surprise,3xoTara,im still melting and im in the house in the shade  its not fair.
13385,1964015006,surprise,That_Tiffany,just got my first lesson in when rain meets my white  shirt   if one more man tells me they like my bra on more time! smh
24112,1694768589,surprise,violetbakes,"@Sazchik  I read somewhere they were restoring the name, hope it happens soon"
21264,1694201880,surprise,marthaFRESH,"@JansportJ crazy, we live in a small world, and now u live in covina huh? Thas where im @ but back to chino i goooo"
36296,1753275709,surprise,demiswissfan,@hanastephenson I'm good! thx.  and how are u? what are u doing?
13708,1964147429,surprise,amyfarrant,"@unahealy wish i could go, but I have an exam the day after the only one i could to go to, so im not allowed  are you touring next year?"
18515,1965986936,surprise,LainyFulton,@mileycyrus hehe his name was Jack Dawson &amp; he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I&lt;3Him!
7488,1961743004,surprise,blueyes8279,The pool doesnt open til tomorrow!
25520,1695110244,surprise,felixaguilar,Off to school. Who knows what to expect? Bring on life and all of it's suprises!
34954,1752987404,surprise,JenCackett,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!
17138,1965539102,surprise,MileyCyrus,@tracecyrus plz dont fall in love with tokyo and never come home
8176,1962060629,surprise,ApplePieFriday,Why doesn't McDonald's make PINEAPPLE pies?
3073,1957693735,surprise,Mr_Teez,@LivLaughLove7 u didn't hit me up
37673,1753532038,surprise,evatweets,I finally went and found some of the songs we sang in church in Wellington online. Was easier than expected - yay Google!  #fb
34903,1752984845,surprise,actionlamb,nice turn of phrase from @samsoir &quot;Wakey wakey eggs and bakey! Time for coffee and the back to code!&quot; have fun at  #openhacklondon today
8642,1962239983,surprise,anstuart,"Yea, someone is getting the best of me."
16392,1965326601,surprise,melerycelery,when i told my mom &quot;can we watch up?&quot; she said &quot;OK&quot;. little did i know she thought i asked &quot;what's up?&quot; looks like i have a free friday.
31566,1751987624,surprise,MarkPinero,@liadoria nat has a twitter acct!
3603,1958085882,surprise,DelBoy822,Just got refused a bottle of morgan's in tesco despite saying helen could verify my age...  shocking... Just left all the shopping! X
23739,1694685959,surprise,chaosbot,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on"
26192,1695312925,surprise,EarthToEmilee,"damn. me and sophie tweeted a lot yesterday. well, it seems like a lot to me anyway."
30836,1751749490,surprise,Ps8612,"But I am on pg 145 of 165, so I'm getting close!  *yawn*"
34934,1752986076,surprise,torilovesbradie,I'm going to town on these two dinner rolls and some dark chocolate  yummmm
